Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Capricornia;Applegarth;111;54.41;7.78;93;NP;0;5
Capricornia;Aramac;128;54.70;12.22;106;NP;0;11
Capricornia;Archer Park;388;61.78;17.52;240;NP;0;19
Capricornia;Barcaldine;562;67.31;13.67;273;NP;0;20
Capricornia;Berserker;1544;68.26;17.55;718;NP;0;65
Capricornia;Bouldercombe;250;51.44;9.05;236;NP;0;13
Capricornia;Brisbane City (Capricornia);58;44.27;2.50;73;NP;0;1
Capricornia;Burnett Street;346;61.24;9.07;219;NP;0;19
Capricornia;Capella;183;31.66;1.99;395;NP;0;11
Capricornia;Cawarral;317;51.88;15.49;294;NP;0;12
Capricornia;Clarke Creek;6;10.91;;49;NP;0;1
Capricornia;Clermont;604;45.38;0.96;727;NP;0;56
Capricornia;Collinsville;887;79.69;7.72;226;NP;0;27
Capricornia;Coppabella;66;73.33;-5.61;24;NP;0;2
Capricornia;Crescent Lagoon;648;62.79;13.81;384;NP;0;39
Capricornia;Depot Hill;423;74.34;10.40;146;NP;0;12
Capricornia;Dysart;827;72.54;0.63;313;NP;0;19
Capricornia;Emmaus College;571;61.33;17.68;360;NP;0;20
Capricornia;Emu Park;1017;56.78;10.30;774;NP;0;51
Capricornia;Farnborough;420;43.43;8.40;547;NP;0;17
Capricornia;Frenchville;801;47.06;9.48;901;NP;0;35
Capricornia;Glenden;226;65.51;-0.17;119;NP;0;3
Capricornia;Glenmore;1943;61.14;15.12;1235;NP;0;116
Capricornia;Gracemere;1352;54.30;12.50;1138;NP;0;75
Capricornia;Ilfracombe;33;33.00;10.60;67;NP;0;2
Capricornia;Jericho;71;46.71;19.58;81;NP;0;8
Capricornia;Keppel Sands;157;55.48;8.02;126;NP;0;8
Capricornia;Kilcummin;14;14.00;11.01;86;NP;0;2
Capricornia;Koongal;476;65.29;10.81;253;NP;0;15
Capricornia;Lakes Creek;479;61.25;10.27;303;NP;0;22
Capricornia;Longreach;754;46.86;7.69;855;NP;0;84
Capricornia;Marlborough;25;20.00;1.29;100;NP;0;3
Capricornia;Middlemount;616;75.58;5.58;199;NP;0;15
Capricornia;Moranbah;946;75.80;-1.20;302;NP;0;31
Capricornia;Moranbah West;852;68.43;0.19;393;NP;0;25
Capricornia;Mount Archer;1126;59.11;11.87;779;NP;0;50
Capricornia;Muttaburra;36;41.38;9.06;51;NP;0;5
Capricornia;Nebo;112;42.59;11.55;151;NP;0;7
Capricornia;Norman Road;730;56.02;16.30;573;NP;0;28
Capricornia;North Rockhampton;2009;57.81;13.31;1466;NP;0;95
Capricornia;Ogmore;27;54.00;22.85;23;NP;0;1
Capricornia;Park Avenue;1577;65.52;13.32;830;NP;0;68
Capricornia;Parkhurst;696;47.80;13.71;760;NP;0;46
Capricornia;Port Curtis;136;65.38;17.90;72;NP;0;7
Capricornia;Ridgelands;43;29.86;16.20;101;NP;0;6
Capricornia;Rockhampton;392;61.06;11.67;250;NP;0;26
Capricornia;Rockhampton Central;320;58.93;12.92;223;NP;0;14
Capricornia;Rockhampton High School;1045;57.77;12.28;764;NP;0;49
Capricornia;Rockhampton South;577;41.36;11.17;818;NP;0;40
Capricornia;Special Hospital Team 1;102;54.55;;85;NP;0;14
Capricornia;Special Hospital Team 2;114;56.72;;87;NP;0;15
Capricornia;Special Hospital Team 3;36;33.03;;73;NP;0;16
Capricornia;Special Hospital Team 4;33;70.21;;14;NP;0;3
Capricornia;Special Hospital Team 5;12;52.17;;11;NP;0;1
Capricornia;St Brendan's College;398;44.08;3.74;505;NP;0;22
Capricornia;St Lawrence;58;44.27;10.94;73;NP;0;5
Capricornia;Stanwell;88;37.45;12.45;147;NP;0;8
Capricornia;Taranganba;861;45.46;11.08;1033;NP;0;48
Capricornia;The Caves;247;40.16;14.41;368;NP;0;28
Capricornia;Tieri;405;78.03;5.54;114;NP;0;8
Capricornia;Wandal;373;44.35;4.77;468;NP;0;12
Capricornia;Westwood;50;39.68;15.63;76;NP;0;1
Capricornia;Winton;286;48.15;11.60;308;NP;0;27
Capricornia;Yaamba;39;24.84;12.43;118;NP;0;4
Capricornia;Yeppoon;1650;52.80;12.45;1475;NP;0;111
Capricornia;ABSENT;3576;55.94;;2816;NP;0;152
Capricornia;POSTAL;2145;41.12;;3072;NP;0;53
Capricornia;PRE POLL;2142;54.91;;1759;NP;0;58
Capricornia;PROVISIONAL;292;68.71;;133;NP;0;18
Dawson;Airlie Beach;207;36.32;7.68;363;NP;0;9
Dawson;Airville;86;22.16;11.38;302;NP;0;15
Dawson;Alligator Creek;532;51.70;8.24;497;NP;0;21
Dawson;Andergrove;1771;53.31;8.79;1551;NP;0;102
Dawson;Ayr;835;40.51;7.55;1226;NP;0;67
Dawson;Ayr Hospital;294;45.58;8.15;351;NP;0;18
Dawson;Bloomsbury;118;30.97;3.87;263;NP;0;13
Dawson;Bowen;1339;53.65;3.45;1157;NP;0;64
Dawson;Bowen Hospital;131;59.28;11.85;90;NP;0;5
Dawson;Brandon;318;38.88;10.38;500;NP;0;24
Dawson;Brisbane City (Dawson);21;29.58;8.94;50;NP;0;1
Dawson;Bucasia;626;48.68;8.12;660;NP;0;49
Dawson;Calen;173;32.04;6.36;367;NP;0;20
Dawson;Cannonvale Beach;735;36.84;6.00;1260;NP;0;94
Dawson;Carmila;83;37.90;8.57;136;NP;0;7
Dawson;Chelona;145;30.66;5.25;328;NP;0;15
Dawson;Clare;69;21.56;6.48;251;NP;0;8
Dawson;Coningsby;195;31.97;0.68;415;NP;0;20
Dawson;Conway Beach;72;36.00;6.00;128;NP;0;5
Dawson;Cunningham Home;156;46.43;2.82;180;NP;0;9
Dawson;Dalbeg;8;19.51;9.76;33;NP;0;1
Dawson;Dundula;364;55.74;4.65;289;NP;0;10
Dawson;East Ayr;655;41.93;7.20;907;NP;0;61
Dawson;Eimeo;966;45.48;7.85;1158;NP;0;50
Dawson;Emmanuel;627;40.82;6.64;909;NP;0;49
Dawson;Eton;173;39.05;10.69;270;NP;0;7
Dawson;Eungella;69;38.76;4.88;109;NP;0;3
Dawson;Farleigh;161;35.62;4.41;291;NP;0;12
Dawson;Finch Hatton;134;40.24;6.64;199;NP;0;7
Dawson;Fitzgerald;1166;49.49;5.06;1190;NP;0;61
Dawson;Gargett;86;26.46;5.06;239;NP;0;7
Dawson;Giru;200;34.01;5.67;388;NP;0;14
Dawson;Glenella;355;39.98;5.29;533;NP;0;24
Dawson;Goose Ponds;830;57.56;10.34;612;NP;0;44
Dawson;Grendon Street;391;59.60;5.19;265;NP;0;3
Dawson;Gumlu;72;37.70;4.36;119;NP;0;7
Dawson;Habana;131;34.38;2.50;250;NP;0;20
Dawson;Hampden;176;34.65;9.19;332;NP;0;10
Dawson;Home Hill;722;36.23;6.23;1271;NP;0;91
Dawson;Homebush;87;28.90;3.65;214;NP;0;9
Dawson;Homefield;483;50.63;9.51;471;NP;0;33
Dawson;Inkerman;52;24.76;6.17;158;NP;0;10
Dawson;Jarvisfield;71;19.72;4.83;289;NP;0;11
Dawson;Kalamia;158;41.04;11.79;227;NP;0;12
Dawson;Koumala;176;36.44;12.78;307;NP;0;12
Dawson;Mackay;678;54.63;5.97;563;NP;0;36
Dawson;Mackay East;323;57.78;16.39;236;NP;0;15
Dawson;Mackay Hospital;274;44.77;3.24;338;NP;0;11
Dawson;Mackay Mater Hospital;222;45.21;11.32;269;NP;0;13
Dawson;Mackay South;1585;55.15;7.71;1289;NP;0;75
Dawson;Mackay West;1066;51.32;6.63;1011;NP;0;64
Dawson;Marian;369;44.84;6.25;454;NP;0;30
Dawson;Merinda;236;48.66;2.35;249;NP;0;7
Dawson;Millaroo;10;10.31;-3.27;87;NP;0;1
Dawson;Mirani;275;38.30;6.38;443;NP;0;10
Dawson;Mount Julian;77;32.22;-1.00;162;NP;0;4
Dawson;Mount Ossa;40;21.16;7.90;149;NP;0;5
Dawson;Nebo Road;596;42.82;6.53;796;NP;0;35
Dawson;North Eton;44;37.93;0.94;72;NP;0;1
Dawson;North Mackay;414;53.98;6.06;353;NP;0;25
Dawson;Oakenden;24;27.91;5.44;62;NP;0;5
Dawson;Osborne;38;15.38;2.45;209;NP;0;2
Dawson;Parkside;269;40.63;6.70;393;NP;0;26
Dawson;Planlands;204;47.66;9.05;224;NP;0;10
Dawson;Proserpine;859;39.60;7.43;1310;NP;0;78
Dawson;Proserpine Hospital;219;33.28;-7.12;439;NP;0;25
Dawson;Queens Beach;575;52.51;5.09;520;NP;0;35
Dawson;Racecourse;135;37.19;3.41;228;NP;0;18
Dawson;Sarina;1615;57.86;4.31;1176;NP;0;68
Dawson;Sarina Beach;184;47.92;6.59;200;NP;0;8
Dawson;Sarina Range;33;30.28;0.47;76;NP;0;0
Dawson;Seaforth;324;44.26;10.58;408;NP;0;26
Dawson;Septimus;1;1.00;-6.83;99;NP;0;0
Dawson;Shinfield;124;53.22;14.62;109;NP;0;10
Dawson;Slade Point;1046;58.80;8.13;733;NP;0;50
Dawson;Special Hospital Team 1;33;50.77;;32;NP;0;0
Dawson;Special Hospital Team 2;17;68.00;;8;NP;0;2
Dawson;Special Hospital Team 3;9;56.25;;7;NP;0;1
Dawson;Special Hospital Team 4;61;40.94;;88;NP;0;5
Dawson;Victoria Park;909;55.49;7.36;729;NP;0;57
Dawson;Walkerston;815;43.17;6.14;1073;NP;0;46
Dawson;ABSENT;1881;46.23;;2188;NP;0;115
Dawson;POSTAL;1227;41.93;;1699;NP;0;46
Dawson;PRE POLL;1999;45.23;;2421;NP;0;87
Dawson;PROVISIONAL;346;61.02;;221;NP;0;33
Dickson;Albany Creek;1562;43.69;1.79;2013;LP;0;186
Dickson;Albany Creek South;1353;37.42;0.08;2263;LP;0;111
Dickson;Arana Hills;842;53.19;5.31;741;LP;0;45
Dickson;Bray Park;2358;56.90;3.94;1786;LP;0;189
Dickson;Brisbane City (Dickson);146;61.09;7.43;93;LP;0;8
Dickson;Closeburn;194;37.09;7.61;329;LP;0;14
Dickson;Dakabin;332;47.29;-1.14;370;LP;0;29
Dickson;Dayboro;529;37.52;9.56;881;LP;0;51
Dickson;Eatons Hill;1209;39.70;2.52;1836;LP;0;70
Dickson;Everton Hills;1212;47.77;5.63;1325;LP;0;89
Dickson;Everton Park (Dickson);557;54.29;8.14;469;LP;0;53
Dickson;Everton Park North (Dickson);584;50.61;12.35;570;LP;0;28
Dickson;Ferny Grove (Dickson);1400;47.70;2.67;1535;LP;0;109
Dickson;Ferny Hills;1509;50.84;4.21;1459;LP;0;78
Dickson;Ferny Hills North;1491;49.75;3.00;1506;LP;0;105
Dickson;Grovely (Dickson);980;55.21;2.11;795;LP;0;71
Dickson;Kallangur;2455;58.23;5.38;1761;LP;0;196
Dickson;Kallangur East;966;58.19;5.57;694;LP;0;62
Dickson;Kallangur West;291;57.06;2.10;219;LP;0;26
Dickson;Keperra (Dickson);171;47.90;-5.20;186;LP;0;19
Dickson;Kurwongbah;1044;50.68;0.20;1016;LP;0;42
Dickson;Lawnton;1739;59.76;6.98;1171;LP;0;136
Dickson;Mitchelton (Dickson);190;56.89;11.86;144;LP;0;17
Dickson;Mount Nebo;204;62.96;4.39;120;LP;0;14
Dickson;Murrumba Downs;976;46.95;2.54;1103;LP;0;113
Dickson;Oxford Park (Dickson);486;60.00;12.10;324;LP;0;37
Dickson;Petrie;1375;51.59;6.14;1290;LP;0;106
Dickson;Samford;1242;38.13;5.88;2015;LP;0;98
Dickson;Special Hospital Team 1;69;58.47;;49;LP;0;4
Dickson;Strathpine;1128;55.68;4.98;898;LP;0;82
Dickson;Strathpine East;703;55.75;2.29;558;LP;0;55
Dickson;Strathpine West;1025;56.07;2.72;803;LP;0;100
Dickson;Warner;750;45.70;-7.26;891;LP;0;51
Dickson;ABSENT;2574;52.67;;2313;LP;0;172
Dickson;POSTAL;1473;51.16;;1406;LP;0;44
Dickson;PRE POLL;1686;49.56;;1716;LP;0;54
Dickson;PROVISIONAL;106;54.92;;87;LP;0;8
Fadden;Alberton;147;35.00;9.87;273;LP;0;10
Fadden;Biggera Waters (Fadden);1237;43.33;10.89;1618;LP;0;135
Fadden;Brisbane City (Fadden);68;51.52;21.95;64;LP;0;4
Fadden;Canowindra;255;39.97;10.91;383;LP;0;24
Fadden;Capalaba School (Fadden);299;44.10;15.12;379;LP;0;13
Fadden;Carbrook;348;39.15;9.41;541;LP;0;27
Fadden;Chatswood Hills;916;44.02;11.24;1165;LP;0;62
Fadden;Coochiemudlo Island;134;50.57;10.81;131;LP;0;7
Fadden;Coombabah;875;43.49;11.15;1137;LP;0;102
Fadden;Coombabah High;538;52.95;24.46;478;LP;0;44
Fadden;Coomera (Fadden);302;41.83;11.08;420;LP;0;39
Fadden;Cornubia (Fadden);183;32.28;-0.51;384;LP;0;19
Fadden;Eight Mile Plains (Fadden);877;47.98;11.73;951;LP;0;41
Fadden;Helensvale;1061;40.64;7.56;1550;LP;0;108
Fadden;Helensvale North;927;36.89;8.12;1586;LP;0;144
Fadden;Hope Island;350;29.99;7.38;817;LP;0;53
Fadden;Jacobs Well;165;47.69;19.53;181;LP;0;15
Fadden;Kimberley Park;488;38.07;5.76;794;LP;0;31
Fadden;Lamb Island;96;58.90;19.66;67;LP;0;11
Fadden;Macleay Island;439;59.16;14.34;303;LP;0;19
Fadden;Mt Cotton;416;39.73;10.34;631;LP;0;53
Fadden;Paradise Lakes;599;51.68;15.62;560;LP;0;54
Fadden;Paradise Point;978;34.20;9.30;1882;LP;0;133
Fadden;Redland Bay;1462;47.07;12.87;1644;LP;0;111
Fadden;Rochedale (Fadden);330;41.25;11.21;470;LP;0;21
Fadden;Rochedale South;1447;48.89;10.27;1513;LP;0;90
Fadden;Runaway Bay;1206;32.83;8.40;2467;LP;0;145
Fadden;Russell Island;364;61.49;14.09;228;LP;0;26
Fadden;Shailer Park;1680;41.01;8.25;2417;LP;0;141
Fadden;Slacks Creek (Fadden);1670;42.91;7.24;2222;LP;0;120
Fadden;Special Hospital Team 1;151;33.56;;299;LP;0;17
Fadden;Special Hospital Team 2;40;17.47;;189;LP;0;17
Fadden;Springwood Central;933;44.47;11.92;1165;LP;0;69
Fadden;Springwood High;58;37.18;3.25;98;LP;0;2
Fadden;Springwood Road;1812;45.13;10.53;2203;LP;0;107
Fadden;Victoria Point;1665;46.33;11.64;1929;LP;0;106
Fadden;Victoria Point South;867;48.38;11.28;925;LP;0;59
Fadden;Woongoolba;281;39.14;12.45;437;LP;0;31
Fadden;ABSENT;2212;42.54;;2988;LP;0;180
Fadden;POSTAL;929;37.63;;1540;LP;0;53
Fadden;PRE POLL;1627;41.44;;2299;LP;0;60
Fadden;PROVISIONAL;108;43.90;;138;LP;0;18
Fairfax;Amamoor;194;48.74;26.12;204;LP;0;13
Fairfax;Bli Bli;1033;43.13;12.02;1362;LP;0;72
Fairfax;Boreen Point;172;51.19;13.23;164;LP;0;17
Fairfax;Brisbane City (Fairfax);60;51.28;3.91;57;LP;0;2
Fairfax;Burnside;948;48.02;18.50;1026;LP;0;106
Fairfax;Chatsworth;206;42.47;22.20;279;LP;0;14
Fairfax;Coolum Beach;2495;53.16;11.19;2198;LP;0;176
Fairfax;Cooran;366;61.31;15.54;231;LP;0;21
Fairfax;Cooroy;1194;44.79;13.61;1472;LP;0;112
Fairfax;Deep Creek;189;51.92;24.71;175;LP;0;8
Fairfax;Eumundi;881;47.62;15.69;969;LP;0;72
Fairfax;Federal;91;43.96;12.57;116;LP;0;9
Fairfax;Goomboorian;236;43.95;18.31;301;LP;0;21
Fairfax;Gympie City;918;46.48;15.84;1057;LP;0;73
Fairfax;Gympie High School;831;51.87;20.11;771;LP;0;60
Fairfax;Gympie North;803;46.66;21.04;918;LP;0;78
Fairfax;Gympie South Side;959;45.56;18.21;1146;LP;0;83
Fairfax;Gympie West;434;45.21;13.24;526;LP;0;36
Fairfax;Imbil;364;48.28;20.25;390;LP;0;42
Fairfax;Jones Hill;326;37.21;14.35;550;LP;0;25
Fairfax;Kandanga;191;44.32;26.11;240;LP;0;16
Fairfax;Kenilworth;246;45.98;17.89;289;LP;0;19
Fairfax;Kin Kin;168;52.83;20.10;150;LP;0;17
Fairfax;Kureelpa;163;39.09;15.51;254;LP;0;6
Fairfax;Kybong;151;44.15;24.15;191;LP;0;17
Fairfax;Mapleton;455;43.58;12.22;589;LP;0;48
Fairfax;Monkland;279;42.60;13.72;376;LP;0;26
Fairfax;Montville (Fairfax);208;37.14;9.09;352;LP;0;20
Fairfax;Mothar Mountain;107;47.56;25.92;118;LP;0;8
Fairfax;Mudjimba;549;55.23;13.36;445;LP;0;39
Fairfax;Nambour;1002;47.62;13.28;1102;LP;0;104
Fairfax;Nambour Hospital;684;47.14;14.00;767;LP;0;73
Fairfax;Nambour South;600;49.42;13.57;614;LP;0;48
Fairfax;Noosa Heads;1504;43.82;9.15;1928;LP;0;119
Fairfax;Noosaville;1024;34.83;6.49;1916;LP;0;130
Fairfax;Noosaville West;535;37.62;9.97;887;LP;0;54
Fairfax;North Arm;97;47.32;14.49;108;LP;0;7
Fairfax;Pacific Paradise;816;55.74;13.71;648;LP;0;77
Fairfax;Peregian Beach;812;47.35;11.56;903;LP;0;65
Fairfax;Pie Creek;138;38.55;18.89;220;LP;0;13
Fairfax;Pomona;686;52.53;13.52;620;LP;0;46
Fairfax;Special Hospital Team 1;60;27.40;;159;LP;0;17
Fairfax;Special Hospital Team 2;92;40.89;;133;LP;0;11
Fairfax;Special Hospital Team 3;41;29.93;;96;LP;0;8
Fairfax;Tewantin;2111;44.72;9.02;2610;LP;0;217
Fairfax;Veteran;125;45.79;20.11;148;LP;0;14
Fairfax;Wolvi;126;44.84;18.95;155;LP;0;8
Fairfax;Yandina;1206;49.10;16.76;1250;LP;0;117
Fairfax;ABSENT;1916;43.57;;2482;LP;0;145
Fairfax;POSTAL;851;37.42;;1423;LP;0;39
Fairfax;PRE POLL;1452;41.53;;2044;LP;0;90
Fairfax;PROVISIONAL;205;56.63;;157;LP;0;21
Fisher;Alexandra Headland;266;36.19;5.83;469;LP;0;19
Fisher;Aroona;512;39.69;10.68;778;LP;0;38
Fisher;Brisbane City (Fisher);39;35.78;-10.37;70;LP;0;1
Fisher;Buddina;1933;41.45;11.52;2731;LP;0;159
Fisher;Buderim;1411;29.68;6.07;3343;LP;0;132
Fisher;Buderim Garden Village;447;32.39;10.93;933;LP;0;46
Fisher;Buderim North;55;24.02;-0.64;174;LP;0;4
Fisher;Buderim Pines;293;33.76;9.20;575;LP;0;27
Fisher;Buderim South;202;26.79;10.23;552;LP;0;23
Fisher;Caloundra;1438;42.77;10.20;1924;LP;0;109
Fisher;Caloundra West;282;41.23;12.24;402;LP;0;20
Fisher;Cotton Tree;830;45.31;12.04;1002;LP;0;61
Fisher;Currimundi;1603;46.64;12.67;1834;LP;0;130
Fisher;Currimundi West;678;42.67;10.09;911;LP;0;48
Fisher;Diddillibah;308;40.58;12.34;451;LP;0;28
Fisher;Eudlo;312;47.20;3.28;349;LP;0;16
Fisher;Forest Glen;303;33.26;8.92;608;LP;0;19
Fisher;Glenview;208;32.70;9.48;428;LP;0;23
Fisher;Golden Beach;1295;42.13;12.10;1779;LP;0;122
Fisher;Kawana Waters;1596;46.68;14.24;1823;LP;0;126
Fisher;Kuluin;1018;42.56;9.24;1374;LP;0;76
Fisher;Little Mountain;367;36.77;10.57;631;LP;0;36
Fisher;Maroochydore;936;41.20;9.85;1336;LP;0;90
Fisher;Maroochydore East;925;45.17;9.38;1123;LP;0;82
Fisher;Montville (Fisher);25;27.78;-1.30;65;LP;0;0
Fisher;Mooloolaba;1383;36.23;9.99;2434;LP;0;122
Fisher;Mooloolah;484;49.29;15.02;498;LP;0;35
Fisher;Mountain Creek;993;34.56;7.60;1880;LP;0;74
Fisher;Palmwoods;599;35.78;8.41;1075;LP;0;62
Fisher;Shelly Beach;493;39.63;14.84;751;LP;0;46
Fisher;Sippy Downs;304;34.66;11.89;573;LP;0;22
Fisher;Special Hospital Team 1;71;33.02;;144;LP;0;13
Fisher;Special Hospital Team 2;86;26.96;;233;LP;0;15
Fisher;Woombye;554;36.76;10.13;953;LP;0;39
Fisher;ABSENT;1728;41.38;;2448;LP;0;138
Fisher;POSTAL;1098;31.00;;2444;LP;0;53
Fisher;PRE POLL;1679;37.38;;2813;LP;0;103
Fisher;PROVISIONAL;200;45.35;;241;LP;0;21
Forde;Aratula;131;31.19;12.57;289;LP;0;17
Forde;Beaudesert;1058;38.08;3.11;1720;LP;0;143
Forde;Beaudesert Hospital;174;41.23;5.07;248;LP;0;13
Forde;Beechmont;145;38.16;2.29;235;LP;0;13
Forde;Beenleigh;1764;53.86;7.45;1511;LP;0;121
Forde;Beenleigh Central;407;52.79;6.79;364;LP;0;43
Forde;Bethania;1049;51.20;8.44;1000;LP;0;106
Forde;Boonah;694;36.34;11.00;1216;LP;0;53
Forde;Brisbane City (Forde);57;52.78;7.19;51;LP;0;3
Forde;Canungra;284;28.95;3.71;697;LP;0;46
Forde;Cedar Creek;125;40.58;0.78;183;LP;0;10
Forde;Coomera (Forde);167;33.81;10.49;327;LP;0;28
Forde;Cornubia (Forde);207;33.23;-4.80;416;LP;0;18
Forde;Eagleby;443;58.68;6.98;312;LP;0;37
Forde;Eagleby South;1586;63.57;8.75;909;LP;0;151
Forde;Edens Landing;744;50.75;5.91;722;LP;0;82
Forde;Flagstone;446;52.16;13.42;409;LP;0;23
Forde;Greenbank;1024;50.00;9.16;1024;LP;0;98
Forde;Hillview;47;34.06;8.90;91;LP;0;5
Forde;Jimboomba;1947;44.89;6.19;2390;LP;0;195
Forde;Kalbar;301;36.93;17.94;514;LP;0;29
Forde;Kerry;40;20.73;9.35;153;LP;0;18
Forde;Logan Reserve;516;44.03;3.32;656;LP;0;34
Forde;Logan Village;1141;45.17;6.33;1385;LP;0;120
Forde;Loganholme (Forde);722;50.21;12.22;716;LP;0;57
Forde;Loganlea;934;57.51;6.17;690;LP;0;48
Forde;Marsden East;624;63.61;10.95;357;LP;0;59
Forde;Mount Alford;82;27.24;10.42;219;LP;0;8
Forde;Mount Warren Park;1578;49.22;6.70;1628;LP;0;186
Forde;Numinbah Valley;30;29.41;12.34;72;LP;0;2
Forde;Ormeau;485;37.54;8.33;807;LP;0;37
Forde;Oxenford;454;33.88;7.90;886;LP;0;56
Forde;Park Ridge (Forde);943;48.38;9.67;1006;LP;0;90
Forde;Pimpama;83;29.96;2.13;194;LP;0;8
Forde;Rathdowney;158;33.19;10.43;318;LP;0;10
Forde;Roadvale;112;31.91;8.32;239;LP;0;6
Forde;Special Hospital Team 1;24;51.06;;23;LP;0;6
Forde;Special Hospital Team 2;27;41.54;;38;LP;0;0
Forde;Special Hospital Team 3;26;29.55;;62;LP;0;8
Forde;St. Bernard;276;33.50;6.61;548;LP;0;25
Forde;Studio Village;934;43.77;5.63;1200;LP;0;106
Forde;Tamborine;430;44.42;6.66;538;LP;0;30
Forde;Tamborine North;716;38.60;10.08;1139;LP;0;56
Forde;Tamrookum;191;31.52;8.11;415;LP;0;29
Forde;Upper Coomera;392;30.79;9.79;881;LP;0;48
Forde;Waterford;150;49.83;7.71;151;LP;0;15
Forde;Waterford West;1398;56.97;6.87;1056;LP;0;101
Forde;Windaroo;620;39.04;6.32;968;LP;0;58
Forde;Woodhill;318;39.26;9.86;492;LP;0;25
Forde;ABSENT;2281;41.40;;3229;LP;0;259
Forde;POSTAL;865;37.94;;1415;LP;0;38
Forde;PRE POLL;1235;42.01;;1705;LP;0;71
Forde;PROVISIONAL;156;53.79;;134;LP;0;15
Griffith;Balmoral;635;58.26;2.56;455;LP;0;23
Griffith;Belmont School;1992;37.73;5.03;3287;LP;0;107
Griffith;Brisbane City (Griffith);289;61.23;6.46;183;LP;0;18
Griffith;Broadwater;192;63.37;8.29;111;LP;0;4
Griffith;Bulimba;2013;54.61;0.52;1673;LP;0;83
Griffith;Camp Hill;1193;53.31;6.14;1045;LP;0;69
Griffith;Camp Hill High;979;50.05;5.29;977;LP;0;49
Griffith;Cannon Hill;2218;63.50;3.81;1275;LP;0;124
Griffith;Carina;1304;60.15;6.18;864;LP;0;43
Griffith;Carina Heights;1307;54.96;1.15;1071;LP;0;60
Griffith;Carindale;2180;53.44;4.69;1899;LP;0;139
Griffith;Cavendish Road;887;54.55;5.55;739;LP;0;42
Griffith;Chatsworth Road;604;40.08;5.64;903;LP;0;20
Griffith;Coorparoo;1689;53.42;2.62;1473;LP;0;100
Griffith;Coorparoo High School;106;54.64;-0.80;88;LP;0;5
Griffith;Coorparoo South;376;45.69;-1.02;447;LP;0;14
Griffith;Greenmeadows;446;42.80;5.23;596;LP;0;18
Griffith;Greenslopes School (Griffith);617;50.82;0.98;597;LP;0;40
Griffith;Gumdale;671;41.78;3.94;935;LP;0;50
Griffith;Holland Park (Griffith);192;51.20;1.96;183;LP;0;6
Griffith;Holland Park School;480;44.12;3.35;608;LP;0;28
Griffith;Majestic Park;286;35.53;5.68;519;LP;0;11
Griffith;Mansfield (Griffith);1333;44.54;4.60;1660;LP;0;100
Griffith;Morningside;1001;58.10;0.20;722;LP;0;64
Griffith;Morningside State School;714;56.49;10.64;550;LP;0;32
Griffith;Mount Gravatt (Griffith);509;52.69;3.28;457;LP;0;23
Griffith;Mount Gravatt East;1842;55.00;6.05;1507;LP;0;94
Griffith;Mount Thompson;879;56.71;8.35;671;LP;0;37
Griffith;Mt Petrie (Griffith);248;31.59;6.08;537;LP;0;10
Griffith;Murarrie;927;75.80;5.44;296;LP;0;38
Griffith;Norman Creek;1023;54.71;1.39;847;LP;0;27
Griffith;Norman Park;635;53.32;-1.69;556;LP;0;26
Griffith;Regina Caeli;201;40.28;2.80;298;LP;0;9
Griffith;Seven Hills College;849;57.76;2.37;621;LP;0;31
Griffith;Seville Road;889;65.56;6.29;467;LP;0;28
Griffith;Special Hospital Team 1;140;42.94;;186;LP;0;2
Griffith;St James;506;50.35;8.42;499;LP;0;34
Griffith;Tingalpa;1953;59.69;2.72;1319;LP;0;91
Griffith;ABSENT;2991;50.80;;2897;LP;0;163
Griffith;POSTAL;2636;56.19;;2055;LP;0;44
Griffith;PRE POLL;1587;49.09;;1646;LP;0;64
Griffith;PROVISIONAL;170;60.28;;112;LP;0;16
Groom;Acland;42;24.00;9.11;133;LP;0;5
Groom;Baker Street;111;32.65;7.65;229;LP;0;10
Groom;Biddeston;72;22.15;10.65;253;LP;0;9
Groom;Bongeen;11;6.96;5.46;147;LP;0;2
Groom;Bowenville;26;13.07;8.01;173;LP;0;6
Groom;Brisbane City (Groom);42;41.18;5.69;60;LP;0;3
Groom;Brookstead;22;11.34;6.34;172;LP;0;4
Groom;Cambooya;196;32.03;14.07;416;LP;0;24
Groom;Charlton;165;26.70;8.39;453;LP;0;23
Groom;Clifton;215;27.08;9.45;579;LP;0;26
Groom;Darling Heights;1020;37.27;8.38;1717;LP;0;89
Groom;Drayton;529;37.49;11.32;882;LP;0;41
Groom;Fairview Heights;336;40.48;8.80;494;LP;0;19
Groom;Felton East;23;15.33;9.08;127;LP;0;2
Groom;Gabbinbar;447;29.43;3.26;1072;LP;0;30
Groom;Geham;104;32.81;12.28;213;LP;0;9
Groom;Glenvale;506;32.77;9.02;1038;LP;0;39
Groom;Goombungee;195;31.60;12.66;422;LP;0;23
Groom;Gowrie;221;31.00;5.66;492;LP;0;20
Groom;Greenmount East;96;21.52;7.14;350;LP;0;12
Groom;Harlaxton;687;45.56;6.59;821;LP;0;46
Groom;Harlaxton North;146;54.07;8.69;124;LP;0;17
Groom;Harristown;993;41.81;8.46;1382;LP;0;63
Groom;Harristown East;582;41.13;9.66;833;LP;0;33
Groom;Highfields;676;30.60;7.73;1533;LP;0;33
