State,Division,PPVC,Issue Date,Total Votes
QLD,Griffith,West End GRIFFITH PPVC,23/04/2025,826
QLD,Griffith,West End GRIFFITH PPVC,24/04/2025,792
QLD,Griffith,West End GRIFFITH PPVC,26/04/2025,853
QLD,Griffith,West End GRIFFITH PPVC,28/04/2025,1176
QLD,Griffith,West End GRIFFITH PPVC,29/04/2025,1289
QLD,Griffith,West End GRIFFITH PPVC,30/04/2025,1330
QLD,Griffith,West End GRIFFITH PPVC,1/05/2025,1462
QLD,Griffith,West End GRIFFITH PPVC,2/05/2025,1840
QLD,Griffith,Wynnum GRIFFITH PPVC,22/04/2025,62
QLD,Griffith,Wynnum GRIFFITH PPVC,23/04/2025,95
QLD,Griffith,Wynnum GRIFFITH PPVC,24/04/2025,101
QLD,Griffith,Wynnum GRIFFITH PPVC,26/04/2025,87
QLD,Griffith,Wynnum GRIFFITH PPVC,28/04/2025,126
QLD,Griffith,Wynnum GRIFFITH PPVC,29/04/2025,125
QLD,Griffith,Wynnum GRIFFITH PPVC,30/04/2025,160
QLD,Griffith,Wynnum GRIFFITH PPVC,1/05/2025,174
QLD,Griffith,Wynnum GRIFFITH PPVC,2/05/2025,204
QLD,Groom,Highfields PPVC,26/04/2025,875
QLD,Groom,Highfields PPVC,28/04/2025,944
QLD,Groom,Highfields PPVC,29/04/2025,850
QLD,Groom,Highfields PPVC,30/04/2025,782
QLD,Groom,Highfields PPVC,1/05/2025,765
QLD,Groom,Highfields PPVC,2/05/2025,1083
QLD,Groom,North Toowoomba PPVC,22/04/2025,767
QLD,Groom,North Toowoomba PPVC,23/04/2025,779
QLD,Groom,North Toowoomba PPVC,24/04/2025,770
QLD,Groom,North Toowoomba PPVC,26/04/2025,525
QLD,Groom,North Toowoomba PPVC,28/04/2025,837
QLD,Groom,North Toowoomba PPVC,29/04/2025,703
QLD,Groom,North Toowoomba PPVC,30/04/2025,703
QLD,Groom,North Toowoomba PPVC,1/05/2025,735
QLD,Groom,North Toowoomba PPVC,2/05/2025,1065
QLD,Groom,South Toowoomba PPVC,22/04/2025,1194
QLD,Groom,South Toowoomba PPVC,23/04/2025,1197
QLD,Groom,South Toowoomba PPVC,24/04/2025,1260
QLD,Groom,South Toowoomba PPVC,26/04/2025,1234
QLD,Groom,South Toowoomba PPVC,28/04/2025,1764
QLD,Groom,South Toowoomba PPVC,29/04/2025,1671
QLD,Groom,South Toowoomba PPVC,30/04/2025,1611
QLD,Groom,South Toowoomba PPVC,1/05/2025,1615
QLD,Groom,South Toowoomba PPVC,2/05/2025,2192
QLD,Groom,Toowoomba GROOM PPVC,22/04/2025,1058
QLD,Groom,Toowoomba GROOM PPVC,23/04/2025,1100
QLD,Groom,Toowoomba GROOM PPVC,24/04/2025,1065
QLD,Groom,Toowoomba GROOM PPVC,26/04/2025,952
QLD,Groom,Toowoomba GROOM PPVC,28/04/2025,1463
QLD,Groom,Toowoomba GROOM PPVC,29/04/2025,1325
QLD,Groom,Toowoomba GROOM PPVC,30/04/2025,1497
QLD,Groom,Toowoomba GROOM PPVC,1/05/2025,1695
QLD,Groom,Toowoomba GROOM PPVC,2/05/2025,2090
QLD,Groom,West Toowoomba PPVC,22/04/2025,694
QLD,Groom,West Toowoomba PPVC,23/04/2025,735
QLD,Groom,West Toowoomba PPVC,24/04/2025,846
QLD,Groom,West Toowoomba PPVC,26/04/2025,785
QLD,Groom,West Toowoomba PPVC,28/04/2025,1084
QLD,Groom,West Toowoomba PPVC,29/04/2025,976
QLD,Groom,West Toowoomba PPVC,30/04/2025,1013
QLD,Groom,West Toowoomba PPVC,1/05/2025,1119
QLD,Groom,West Toowoomba PPVC,2/05/2025,1445
QLD,Herbert,Aitkenvale HERBERT PPVC,22/04/2025,1569
QLD,Herbert,Aitkenvale HERBERT PPVC,23/04/2025,1536
QLD,Herbert,Aitkenvale HERBERT PPVC,24/04/2025,1960
QLD,Herbert,Aitkenvale HERBERT PPVC,26/04/2025,994
QLD,Herbert,Aitkenvale HERBERT PPVC,28/04/2025,1710
QLD,Herbert,Aitkenvale HERBERT PPVC,29/04/2025,1788
QLD,Herbert,Aitkenvale HERBERT PPVC,30/04/2025,1847
QLD,Herbert,Aitkenvale HERBERT PPVC,1/05/2025,1713
QLD,Herbert,Aitkenvale HERBERT PPVC,2/05/2025,1879
QLD,Herbert,Kirwan HERBERT PPVC,22/04/2025,1997
QLD,Herbert,Kirwan HERBERT PPVC,23/04/2025,2229
QLD,Herbert,Kirwan HERBERT PPVC,24/04/2025,2438
QLD,Herbert,Kirwan HERBERT PPVC,26/04/2025,1784
QLD,Herbert,Kirwan HERBERT PPVC,28/04/2025,2873
QLD,Herbert,Kirwan HERBERT PPVC,29/04/2025,2683
QLD,Herbert,Kirwan HERBERT PPVC,30/04/2025,2668
QLD,Herbert,Kirwan HERBERT PPVC,1/05/2025,2599
QLD,Herbert,Kirwan HERBERT PPVC,2/05/2025,2913
QLD,Herbert,Thuringowa Central HERBERT PPVC,26/04/2025,298
QLD,Herbert,Thuringowa Central HERBERT PPVC,28/04/2025,710
QLD,Herbert,Thuringowa Central HERBERT PPVC,29/04/2025,826
QLD,Herbert,Thuringowa Central HERBERT PPVC,30/04/2025,896
QLD,Herbert,Thuringowa Central HERBERT PPVC,1/05/2025,945
QLD,Herbert,Thuringowa Central HERBERT PPVC,2/05/2025,1558
QLD,Herbert,Townsville HERBERT PPVC,22/04/2025,746
QLD,Herbert,Townsville HERBERT PPVC,23/04/2025,840
QLD,Herbert,Townsville HERBERT PPVC,24/04/2025,978
QLD,Herbert,Townsville HERBERT PPVC,26/04/2025,596
QLD,Herbert,Townsville HERBERT PPVC,28/04/2025,1022
QLD,Herbert,Townsville HERBERT PPVC,29/04/2025,1001
QLD,Herbert,Townsville HERBERT PPVC,30/04/2025,1046
QLD,Herbert,Townsville HERBERT PPVC,1/05/2025,1059
QLD,Herbert,Townsville HERBERT PPVC,2/05/2025,1438
QLD,Hinkler,Bargara PPVC,22/04/2025,756
QLD,Hinkler,Bargara PPVC,23/04/2025,840
QLD,Hinkler,Bargara PPVC,24/04/2025,927
QLD,Hinkler,Bargara PPVC,26/04/2025,616
QLD,Hinkler,Bargara PPVC,28/04/2025,1126
QLD,Hinkler,Bargara PPVC,29/04/2025,1032
QLD,Hinkler,Bargara PPVC,30/04/2025,960
QLD,Hinkler,Bargara PPVC,1/05/2025,804
QLD,Hinkler,Bargara PPVC,2/05/2025,1044
QLD,Hinkler,Bundaberg HINKLER PPVC,22/04/2025,1380
QLD,Hinkler,Bundaberg HINKLER PPVC,23/04/2025,1341
QLD,Hinkler,Bundaberg HINKLER PPVC,24/04/2025,1570
QLD,Hinkler,Bundaberg HINKLER PPVC,26/04/2025,1153
QLD,Hinkler,Bundaberg HINKLER PPVC,28/04/2025,1823
QLD,Hinkler,Bundaberg HINKLER PPVC,29/04/2025,1917
QLD,Hinkler,Bundaberg HINKLER PPVC,30/04/2025,1780
QLD,Hinkler,Bundaberg HINKLER PPVC,1/05/2025,1835
QLD,Hinkler,Bundaberg HINKLER PPVC,2/05/2025,2112
QLD,Hinkler,Childers PPVC,22/04/2025,468
QLD,Hinkler,Childers PPVC,23/04/2025,467
QLD,Hinkler,Childers PPVC,24/04/2025,479
QLD,Hinkler,Childers PPVC,26/04/2025,294
QLD,Hinkler,Childers PPVC,28/04/2025,594
QLD,Hinkler,Childers PPVC,29/04/2025,486
QLD,Hinkler,Childers PPVC,30/04/2025,386
QLD,Hinkler,Childers PPVC,1/05/2025,421
QLD,Hinkler,Childers PPVC,2/05/2025,585
QLD,Hinkler,Kensington HINKLER PPVC,22/04/2025,427
QLD,Hinkler,Kensington HINKLER PPVC,23/04/2025,505
QLD,Hinkler,Kensington HINKLER PPVC,24/04/2025,788
QLD,Hinkler,Kensington HINKLER PPVC,26/04/2025,584
QLD,Hinkler,Kensington HINKLER PPVC,28/04/2025,1080
QLD,Hinkler,Kensington HINKLER PPVC,29/04/2025,1127
QLD,Hinkler,Kensington HINKLER PPVC,30/04/2025,1021
QLD,Hinkler,Kensington HINKLER PPVC,1/05/2025,1070
QLD,Hinkler,Kensington HINKLER PPVC,2/05/2025,1435
QLD,Hinkler,Maryborough HINKLER PPVC,22/04/2025,85
QLD,Hinkler,Maryborough HINKLER PPVC,23/04/2025,88
QLD,Hinkler,Maryborough HINKLER PPVC,24/04/2025,105
QLD,Hinkler,Maryborough HINKLER PPVC,26/04/2025,57
QLD,Hinkler,Maryborough HINKLER PPVC,28/04/2025,121
QLD,Hinkler,Maryborough HINKLER PPVC,29/04/2025,144
QLD,Hinkler,Maryborough HINKLER PPVC,30/04/2025,154
QLD,Hinkler,Maryborough HINKLER PPVC,1/05/2025,157
QLD,Hinkler,Maryborough HINKLER PPVC,2/05/2025,164
QLD,Hinkler,Pialba Central PPVC,22/04/2025,1756
QLD,Hinkler,Pialba Central PPVC,23/04/2025,1834
QLD,Hinkler,Pialba Central PPVC,24/04/2025,2059
QLD,Hinkler,Pialba Central PPVC,26/04/2025,1565
QLD,Hinkler,Pialba Central PPVC,28/04/2025,2449
QLD,Hinkler,Pialba Central PPVC,29/04/2025,2314
QLD,Hinkler,Pialba Central PPVC,30/04/2025,2393
QLD,Hinkler,Pialba Central PPVC,1/05/2025,2268
QLD,Hinkler,Pialba Central PPVC,2/05/2025,2654
QLD,Hinkler,Pialba PPVC,22/04/2025,1421
QLD,Hinkler,Pialba PPVC,23/04/2025,1448
QLD,Hinkler,Pialba PPVC,24/04/2025,1490
QLD,Hinkler,Pialba PPVC,26/04/2025,938
QLD,Hinkler,Pialba PPVC,28/04/2025,1791
QLD,Hinkler,Pialba PPVC,29/04/2025,1601
QLD,Hinkler,Pialba PPVC,30/04/2025,1357
QLD,Hinkler,Pialba PPVC,1/05/2025,1263
QLD,Hinkler,Pialba PPVC,2/05/2025,1389
QLD,Kennedy,Aitkenvale KENNEDY PPVC,22/04/2025,53
QLD,Kennedy,Aitkenvale KENNEDY PPVC,23/04/2025,56
QLD,Kennedy,Aitkenvale KENNEDY PPVC,24/04/2025,69
QLD,Kennedy,Aitkenvale KENNEDY PPVC,26/04/2025,39
QLD,Kennedy,Aitkenvale KENNEDY PPVC,28/04/2025,77
QLD,Kennedy,Aitkenvale KENNEDY PPVC,29/04/2025,83
QLD,Kennedy,Aitkenvale KENNEDY PPVC,30/04/2025,106
QLD,Kennedy,Aitkenvale KENNEDY PPVC,1/05/2025,88
QLD,Kennedy,Aitkenvale KENNEDY PPVC,2/05/2025,99
QLD,Kennedy,Atherton PPVC,22/04/2025,1038
QLD,Kennedy,Atherton PPVC,23/04/2025,1060
QLD,Kennedy,Atherton PPVC,24/04/2025,1152
QLD,Kennedy,Atherton PPVC,26/04/2025,740
QLD,Kennedy,Atherton PPVC,28/04/2025,1309
QLD,Kennedy,Atherton PPVC,29/04/2025,1189
QLD,Kennedy,Atherton PPVC,30/04/2025,1359
QLD,Kennedy,Atherton PPVC,1/05/2025,1276
QLD,Kennedy,Atherton PPVC,2/05/2025,1383
QLD,Kennedy,Cairns CBD KENNEDY PPVC,22/04/2025,65
QLD,Kennedy,Cairns CBD KENNEDY PPVC,23/04/2025,68
QLD,Kennedy,Cairns CBD KENNEDY PPVC,24/04/2025,73
QLD,Kennedy,Cairns CBD KENNEDY PPVC,26/04/2025,46
QLD,Kennedy,Cairns CBD KENNEDY PPVC,28/04/2025,79
QLD,Kennedy,Cairns CBD KENNEDY PPVC,29/04/2025,79
QLD,Kennedy,Cairns CBD KENNEDY PPVC,30/04/2025,100
QLD,Kennedy,Cairns CBD KENNEDY PPVC,1/05/2025,101
QLD,Kennedy,Cairns CBD KENNEDY PPVC,2/05/2025,95
QLD,Kennedy,Cairns KENNEDY PPVC,22/04/2025,111
QLD,Kennedy,Cairns KENNEDY PPVC,23/04/2025,146
QLD,Kennedy,Cairns KENNEDY PPVC,24/04/2025,145
QLD,Kennedy,Cairns KENNEDY PPVC,26/04/2025,103
QLD,Kennedy,Cairns KENNEDY PPVC,28/04/2025,231
QLD,Kennedy,Cairns KENNEDY PPVC,29/04/2025,261
QLD,Kennedy,Cairns KENNEDY PPVC,30/04/2025,300
QLD,Kennedy,Cairns KENNEDY PPVC,1/05/2025,274
QLD,Kennedy,Cairns KENNEDY PPVC,2/05/2025,348
QLD,Kennedy,Cairns South KENNEDY PPVC,22/04/2025,878
QLD,Kennedy,Cairns South KENNEDY PPVC,23/04/2025,989
QLD,Kennedy,Cairns South KENNEDY PPVC,24/04/2025,1086
QLD,Kennedy,Cairns South KENNEDY PPVC,26/04/2025,888
QLD,Kennedy,Cairns South KENNEDY PPVC,28/04/2025,1202
QLD,Kennedy,Cairns South KENNEDY PPVC,29/04/2025,1204
QLD,Kennedy,Cairns South KENNEDY PPVC,30/04/2025,1141
QLD,Kennedy,Cairns South KENNEDY PPVC,1/05/2025,1158
QLD,Kennedy,Cairns South KENNEDY PPVC,2/05/2025,1436
QLD,Kennedy,Charters Towers PPVC,26/04/2025,540
QLD,Kennedy,Charters Towers PPVC,28/04/2025,733
QLD,Kennedy,Charters Towers PPVC,29/04/2025,689
QLD,Kennedy,Charters Towers PPVC,30/04/2025,503
QLD,Kennedy,Charters Towers PPVC,1/05/2025,581
QLD,Kennedy,Charters Towers PPVC,2/05/2025,797
QLD,Kennedy,Cloncurry PPVC,28/04/2025,310
QLD,Kennedy,Cloncurry PPVC,29/04/2025,256
QLD,Kennedy,Cloncurry PPVC,30/04/2025,217
QLD,Kennedy,Cloncurry PPVC,1/05/2025,173
QLD,Kennedy,Cloncurry PPVC,2/05/2025,206
QLD,Kennedy,Hughenden PPVC,28/04/2025,130
QLD,Kennedy,Hughenden PPVC,29/04/2025,104
QLD,Kennedy,Hughenden PPVC,30/04/2025,90
QLD,Kennedy,Hughenden PPVC,1/05/2025,95
QLD,Kennedy,Hughenden PPVC,2/05/2025,153
QLD,Kennedy,Ingham PPVC,22/04/2025,440
QLD,Kennedy,Ingham PPVC,23/04/2025,512
QLD,Kennedy,Ingham PPVC,24/04/2025,578
QLD,Kennedy,Ingham PPVC,26/04/2025,283
QLD,Kennedy,Ingham PPVC,28/04/2025,690
QLD,Kennedy,Ingham PPVC,29/04/2025,729
QLD,Kennedy,Ingham PPVC,30/04/2025,681
QLD,Kennedy,Ingham PPVC,1/05/2025,725
QLD,Kennedy,Ingham PPVC,2/05/2025,811
QLD,Kennedy,Innisfail PPVC,26/04/2025,856
QLD,Kennedy,Innisfail PPVC,28/04/2025,1312
QLD,Kennedy,Innisfail PPVC,29/04/2025,1092
QLD,Kennedy,Innisfail PPVC,30/04/2025,1020
QLD,Kennedy,Innisfail PPVC,1/05/2025,955
QLD,Kennedy,Innisfail PPVC,2/05/2025,1129
QLD,Kennedy,Kirwan KENNEDY PPVC,22/04/2025,103
QLD,Kennedy,Kirwan KENNEDY PPVC,23/04/2025,111
QLD,Kennedy,Kirwan KENNEDY PPVC,24/04/2025,120
QLD,Kennedy,Kirwan KENNEDY PPVC,26/04/2025,101
QLD,Kennedy,Kirwan KENNEDY PPVC,28/04/2025,124
QLD,Kennedy,Kirwan KENNEDY PPVC,29/04/2025,126
QLD,Kennedy,Kirwan KENNEDY PPVC,30/04/2025,137
QLD,Kennedy,Kirwan KENNEDY PPVC,1/05/2025,153
QLD,Kennedy,Kirwan KENNEDY PPVC,2/05/2025,116
QLD,Kennedy,Mareeba KENNEDY PPVC,22/04/2025,681
QLD,Kennedy,Mareeba KENNEDY PPVC,23/04/2025,756
QLD,Kennedy,Mareeba KENNEDY PPVC,24/04/2025,857
QLD,Kennedy,Mareeba KENNEDY PPVC,26/04/2025,711
QLD,Kennedy,Mareeba KENNEDY PPVC,28/04/2025,901
QLD,Kennedy,Mareeba KENNEDY PPVC,29/04/2025,877
QLD,Kennedy,Mareeba KENNEDY PPVC,30/04/2025,773
QLD,Kennedy,Mareeba KENNEDY PPVC,1/05/2025,741
QLD,Kennedy,Mareeba KENNEDY PPVC,2/05/2025,956
QLD,Kennedy,Mt Isa PPVC,22/04/2025,517
QLD,Kennedy,Mt Isa PPVC,23/04/2025,559
QLD,Kennedy,Mt Isa PPVC,24/04/2025,715
QLD,Kennedy,Mt Isa PPVC,26/04/2025,650
QLD,Kennedy,Mt Isa PPVC,28/04/2025,650
QLD,Kennedy,Mt Isa PPVC,29/04/2025,633
QLD,Kennedy,Mt Isa PPVC,30/04/2025,681
QLD,Kennedy,Mt Isa PPVC,1/05/2025,704
QLD,Kennedy,Mt Isa PPVC,2/05/2025,989
QLD,Kennedy,Normanton PPVC,28/04/2025,167
QLD,Kennedy,Normanton PPVC,29/04/2025,109
QLD,Kennedy,Normanton PPVC,30/04/2025,137
QLD,Kennedy,Normanton PPVC,1/05/2025,121
QLD,Kennedy,Normanton PPVC,2/05/2025,136
QLD,Kennedy,Thuringowa Central KENNEDY PPVC,26/04/2025,22
QLD,Kennedy,Thuringowa Central KENNEDY PPVC,28/04/2025,32
QLD,Kennedy,Thuringowa Central KENNEDY PPVC,29/04/2025,46
QLD,Kennedy,Thuringowa Central KENNEDY PPVC,30/04/2025,29
QLD,Kennedy,Thuringowa Central KENNEDY PPVC,1/05/2025,47
QLD,Kennedy,Thuringowa Central KENNEDY PPVC,2/05/2025,77
QLD,Kennedy,Townsville KENNEDY PPVC,22/04/2025,19
QLD,Kennedy,Townsville KENNEDY PPVC,23/04/2025,26
QLD,Kennedy,Townsville KENNEDY PPVC,24/04/2025,38
QLD,Kennedy,Townsville KENNEDY PPVC,26/04/2025,33
QLD,Kennedy,Townsville KENNEDY PPVC,28/04/2025,44
QLD,Kennedy,Townsville KENNEDY PPVC,29/04/2025,44
QLD,Kennedy,Townsville KENNEDY PPVC,30/04/2025,50
QLD,Kennedy,Townsville KENNEDY PPVC,1/05/2025,43
QLD,Kennedy,Townsville KENNEDY PPVC,2/05/2025,80
QLD,Kennedy,Tully PPVC,26/04/2025,456
QLD,Kennedy,Tully PPVC,28/04/2025,706
QLD,Kennedy,Tully PPVC,29/04/2025,666
QLD,Kennedy,Tully PPVC,30/04/2025,655
QLD,Kennedy,Tully PPVC,1/05/2025,651
QLD,Kennedy,Tully PPVC,2/05/2025,613
QLD,Kennedy,Yarrabah PPVC,30/04/2025,113
QLD,Kennedy,Yarrabah PPVC,1/05/2025,103
QLD,Kennedy,Yarrabah PPVC,2/05/2025,114
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,22/04/2025,806
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,23/04/2025,795
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,24/04/2025,835
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,26/04/2025,646
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,28/04/2025,1001
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,29/04/2025,926
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,30/04/2025,940
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,1/05/2025,980
QLD,Leichhardt,Cairns CBD LEICHHARDT PPVC,2/05/2025,1262
QLD,Leichhardt,Cairns LEICHHARDT PPVC,22/04/2025,1363
QLD,Leichhardt,Cairns LEICHHARDT PPVC,23/04/2025,1412
QLD,Leichhardt,Cairns LEICHHARDT PPVC,24/04/2025,1722
QLD,Leichhardt,Cairns LEICHHARDT PPVC,26/04/2025,1238
QLD,Leichhardt,Cairns LEICHHARDT PPVC,28/04/2025,2237
QLD,Leichhardt,Cairns LEICHHARDT PPVC,29/04/2025,2217
QLD,Leichhardt,Cairns LEICHHARDT PPVC,30/04/2025,2103
QLD,Leichhardt,Cairns LEICHHARDT PPVC,1/05/2025,2211
QLD,Leichhardt,Cairns LEICHHARDT PPVC,2/05/2025,2721
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,22/04/2025,305
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,23/04/2025,372
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,24/04/2025,447
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,26/04/2025,327
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,28/04/2025,514
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,29/04/2025,396
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,30/04/2025,410
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,1/05/2025,416
QLD,Leichhardt,Cairns South LEICHHARDT PPVC,2/05/2025,599
QLD,Leichhardt,Cooktown PPVC,28/04/2025,245
QLD,Leichhardt,Cooktown PPVC,29/04/2025,237
QLD,Leichhardt,Cooktown PPVC,30/04/2025,175
QLD,Leichhardt,Cooktown PPVC,1/05/2025,207
QLD,Leichhardt,Cooktown PPVC,2/05/2025,258
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,22/04/2025,48
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,23/04/2025,28
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,24/04/2025,78
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,26/04/2025,67
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,28/04/2025,70
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,29/04/2025,82
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,30/04/2025,83
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,1/05/2025,73
QLD,Leichhardt,Mareeba LEICHHARDT PPVC,2/05/2025,107
QLD,Leichhardt,Northern Beaches PPVC,22/04/2025,1413
QLD,Leichhardt,Northern Beaches PPVC,23/04/2025,1465
QLD,Leichhardt,Northern Beaches PPVC,24/04/2025,1857
QLD,Leichhardt,Northern Beaches PPVC,26/04/2025,1494
QLD,Leichhardt,Northern Beaches PPVC,28/04/2025,2253
QLD,Leichhardt,Northern Beaches PPVC,29/04/2025,1880
QLD,Leichhardt,Northern Beaches PPVC,30/04/2025,1959
QLD,Leichhardt,Northern Beaches PPVC,1/05/2025,2045
QLD,Leichhardt,Northern Beaches PPVC,2/05/2025,2593
QLD,Leichhardt,Port Douglas PPVC,28/04/2025,1049
QLD,Leichhardt,Port Douglas PPVC,29/04/2025,883
QLD,Leichhardt,Port Douglas PPVC,30/04/2025,782
QLD,Leichhardt,Port Douglas PPVC,1/05/2025,733
QLD,Leichhardt,Port Douglas PPVC,2/05/2025,835
QLD,Leichhardt,Thursday Island PPVC,28/04/2025,213
QLD,Leichhardt,Thursday Island PPVC,29/04/2025,233
QLD,Leichhardt,Thursday Island PPVC,30/04/2025,200
QLD,Leichhardt,Thursday Island PPVC,1/05/2025,205
QLD,Leichhardt,Thursday Island PPVC,2/05/2025,209
QLD,Leichhardt,Weipa PPVC,28/04/2025,275
QLD,Leichhardt,Weipa PPVC,29/04/2025,278
QLD,Leichhardt,Weipa PPVC,30/04/2025,251
QLD,Leichhardt,Weipa PPVC,1/05/2025,273
QLD,Leichhardt,Weipa PPVC,2/05/2025,251
QLD,Lilley,Boondall LILLEY PPVC,22/04/2025,1144
QLD,Lilley,Boondall LILLEY PPVC,23/04/2025,1072
QLD,Lilley,Boondall LILLEY PPVC,24/04/2025,1197
QLD,Lilley,Boondall LILLEY PPVC,26/04/2025,1103
QLD,Lilley,Boondall LILLEY PPVC,28/04/2025,1550
QLD,Lilley,Boondall LILLEY PPVC,29/04/2025,1542
QLD,Lilley,Boondall LILLEY PPVC,30/04/2025,1511
QLD,Lilley,Boondall LILLEY PPVC,1/05/2025,1551
QLD,Lilley,Boondall LILLEY PPVC,2/05/2025,1778
QLD,Lilley,Brisbane Central LILLEY PPVC,22/04/2025,228
QLD,Lilley,Brisbane Central LILLEY PPVC,23/04/2025,287
QLD,Lilley,Brisbane Central LILLEY PPVC,24/04/2025,278
QLD,Lilley,Brisbane Central LILLEY PPVC,26/04/2025,106
QLD,Lilley,Brisbane Central LILLEY PPVC,28/04/2025,292
QLD,Lilley,Brisbane Central LILLEY PPVC,29/04/2025,361
QLD,Lilley,Brisbane Central LILLEY PPVC,30/04/2025,373
QLD,Lilley,Brisbane Central LILLEY PPVC,1/05/2025,388
QLD,Lilley,Brisbane Central LILLEY PPVC,2/05/2025,482
QLD,Lilley,Bunya LILLEY PPVC,22/04/2025,52
QLD,Lilley,Bunya LILLEY PPVC,23/04/2025,61
QLD,Lilley,Bunya LILLEY PPVC,24/04/2025,60
QLD,Lilley,Bunya LILLEY PPVC,26/04/2025,66
QLD,Lilley,Bunya LILLEY PPVC,28/04/2025,85
QLD,Lilley,Bunya LILLEY PPVC,29/04/2025,84
QLD,Lilley,Bunya LILLEY PPVC,30/04/2025,79
QLD,Lilley,Bunya LILLEY PPVC,1/05/2025,102
QLD,Lilley,Bunya LILLEY PPVC,2/05/2025,111
QLD,Lilley,Chermside West LILLEY PPVC,22/04/2025,978
QLD,Lilley,Chermside West LILLEY PPVC,23/04/2025,999
QLD,Lilley,Chermside West LILLEY PPVC,24/04/2025,1079
QLD,Lilley,Chermside West LILLEY PPVC,26/04/2025,995
QLD,Lilley,Chermside West LILLEY PPVC,28/04/2025,1330
QLD,Lilley,Chermside West LILLEY PPVC,29/04/2025,1405
QLD,Lilley,Chermside West LILLEY PPVC,30/04/2025,1420
QLD,Lilley,Chermside West LILLEY PPVC,1/05/2025,1473
QLD,Lilley,Chermside West LILLEY PPVC,2/05/2025,1749
QLD,Lilley,Enoggera LILLEY PPVC,22/04/2025,231
QLD,Lilley,Enoggera LILLEY PPVC,23/04/2025,274
QLD,Lilley,Enoggera LILLEY PPVC,24/04/2025,285
QLD,Lilley,Enoggera LILLEY PPVC,26/04/2025,253
QLD,Lilley,Enoggera LILLEY PPVC,28/04/2025,311
QLD,Lilley,Enoggera LILLEY PPVC,29/04/2025,350
QLD,Lilley,Enoggera LILLEY PPVC,30/04/2025,402
QLD,Lilley,Enoggera LILLEY PPVC,1/05/2025,395
QLD,Lilley,Enoggera LILLEY PPVC,2/05/2025,518
QLD,Lilley,Geebung LILLEY PPVC,22/04/2025,1004
QLD,Lilley,Geebung LILLEY PPVC,23/04/2025,1068
QLD,Lilley,Geebung LILLEY PPVC,24/04/2025,1193
QLD,Lilley,Geebung LILLEY PPVC,26/04/2025,1075
QLD,Lilley,Geebung LILLEY PPVC,28/04/2025,1482
QLD,Lilley,Geebung LILLEY PPVC,29/04/2025,1548
QLD,Lilley,Geebung LILLEY PPVC,30/04/2025,1589
QLD,Lilley,Geebung LILLEY PPVC,1/05/2025,1579
QLD,Lilley,Geebung LILLEY PPVC,2/05/2025,1880
QLD,Longman,Bribie Island PPVC,22/04/2025,1728
QLD,Longman,Bribie Island PPVC,23/04/2025,1747
QLD,Longman,Bribie Island PPVC,24/04/2025,1705
QLD,Longman,Bribie Island PPVC,26/04/2025,1127
QLD,Longman,Bribie Island PPVC,28/04/2025,2308
QLD,Longman,Bribie Island PPVC,29/04/2025,2128
QLD,Longman,Bribie Island PPVC,30/04/2025,1791
QLD,Longman,Bribie Island PPVC,1/05/2025,1500
QLD,Longman,Bribie Island PPVC,2/05/2025,1503
QLD,Longman,Burpengary LONGMAN PPVC,22/04/2025,1130
QLD,Longman,Burpengary LONGMAN PPVC,23/04/2025,1096
QLD,Longman,Burpengary LONGMAN PPVC,24/04/2025,1027
QLD,Longman,Burpengary LONGMAN PPVC,26/04/2025,1182
QLD,Longman,Burpengary LONGMAN PPVC,28/04/2025,1496
QLD,Longman,Burpengary LONGMAN PPVC,29/04/2025,1372
QLD,Longman,Burpengary LONGMAN PPVC,30/04/2025,1410
QLD,Longman,Burpengary LONGMAN PPVC,1/05/2025,1451
QLD,Longman,Burpengary LONGMAN PPVC,2/05/2025,1884
QLD,Longman,Caboolture PPVC,22/04/2025,1191
QLD,Longman,Caboolture PPVC,23/04/2025,1368
QLD,Longman,Caboolture PPVC,24/04/2025,1267
