MidDate,Firm,Brand,@TPP,LNP FP,ALP FP,GRN FP,ONP FP,NXT FP,UAP FP,DEM FP,DLP FP,OTH FP,GLApp,GLDis,Comments
1977-10-19,F2F Morgan,,#N/A,44,44,#N/A,#N/A,#N/A,#N/A,6,2,4,,,
1977-10-30,F2F Morgan,,#N/A,45,42,#N/A,#N/A,#N/A,#N/A,6,2,4,,,
1977-11-06,F2F Morgan,,#N/A,47,40,#N/A,#N/A,#N/A,#N/A,5,4,4,,,
1977-11-13,F2F Morgan,,#N/A,40,45,#N/A,#N/A,#N/A,#N/A,8,4,3,,,
1977-11-20,F2F Morgan,,#N/A,42,46,#N/A,#N/A,#N/A,#N/A,7,3,2,,,
1978-01-18,F2F Morgan,,#N/A,47,39,#N/A,#N/A,#N/A,#N/A,9,3,2,,,
1978-02-01,F2F Morgan,,#N/A,51,36,#N/A,#N/A,#N/A,#N/A,9,2,2,,,
1978-02-15,F2F Morgan,,#N/A,50,38,#N/A,#N/A,#N/A,#N/A,9,1,2,,,
1978-02-26,F2F Morgan,,#N/A,48,41,#N/A,#N/A,#N/A,#N/A,8,1,2,,,
1978-03-08,F2F Morgan,,#N/A,50,39,#N/A,#N/A,#N/A,#N/A,8,1,2,,,
1978-03-22,F2F Morgan,,#N/A,49,39,#N/A,#N/A,#N/A,#N/A,8,2,2,,,
1978-04-05,F2F Morgan,,#N/A,48,41,#N/A,#N/A,#N/A,#N/A,7,1,3,,,
1978-04-19,F2F Morgan,,#N/A,49,41,#N/A,#N/A,#N/A,#N/A,7,1,2,,,
1978-05-03,F2F Morgan,,#N/A,50,39,#N/A,#N/A,#N/A,#N/A,7,1,3,,,
1978-05-17,F2F Morgan,,#N/A,48,41,#N/A,#N/A,#N/A,#N/A,8,1,2,,,
1978-05-31,F2F Morgan,,#N/A,46,42,#N/A,#N/A,#N/A,#N/A,9,1,2,,,
1978-06-14,F2F Morgan,,#N/A,50,40,#N/A,#N/A,#N/A,#N/A,7,1,2,,,
1978-06-28,F2F Morgan,,#N/A,45,43,#N/A,#N/A,#N/A,#N/A,9,1,2,,,
1978-07-12,F2F Morgan,,#N/A,45,42,#N/A,#N/A,#N/A,#N/A,9,1,3,,,
1978-08-09,F2F Morgan,,#N/A,48,42,#N/A,#N/A,#N/A,#N/A,7,1,2,,,
1978-08-19,F2F Morgan,,#N/A,39,51,#N/A,#N/A,#N/A,#N/A,6,1,3,,,
1978-08-30,F2F Morgan,,#N/A,40,47,#N/A,#N/A,#N/A,#N/A,9,1,3,,,
1978-09-13,F2F Morgan,,#N/A,42,47,#N/A,#N/A,#N/A,#N/A,7,1,3,,,
1978-09-27,F2F Morgan,,#N/A,42,47,#N/A,#N/A,#N/A,#N/A,8,1,2,,,
1978-10-25,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,6,1,1,,,
1978-11-08,F2F Morgan,,#N/A,41,51,#N/A,#N/A,#N/A,#N/A,5,1,2,,,
1978-11-22,F2F Morgan,,#N/A,45,47,#N/A,#N/A,#N/A,#N/A,5,1,2,,,
1978-12-06,F2F Morgan,,#N/A,42,49,#N/A,#N/A,#N/A,#N/A,6,1,2,,,
1979-01-17,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,5,#N/A,4,,,
1979-01-31,F2F Morgan,,#N/A,45,47,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1979-02-14,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,5,#N/A,4,,,
1979-02-28,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1979-03-14,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,4,,,
1979-03-28,F2F Morgan,,#N/A,42,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,4,,,
1979-04-11,F2F Morgan,,#N/A,43,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1979-04-25,F2F Morgan,,#N/A,43,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,4,,,
1979-05-09,F2F Morgan,,#N/A,45,45,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1979-05-23,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1979-06-06,F2F Morgan,,#N/A,40,51,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1979-06-20,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1979-07-18,F2F Morgan,,#N/A,40,52,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1979-08-01,F2F Morgan,,#N/A,40,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,4,,,
1979-08-12,F2F Morgan,,#N/A,40,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,4,,,
1979-08-26,F2F Morgan,,#N/A,42,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,5,,,
1979-09-05,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1979-09-19,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,4,#N/A,4,,,
1979-10-03,F2F Morgan,,#N/A,42,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,4,,,
1979-10-17,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1979-10-30,F2F Morgan,,#N/A,44,49,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1979-11-14,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1979-11-28,F2F Morgan,,#N/A,43,48,#N/A,#N/A,#N/A,#N/A,5,#N/A,4,,,
1979-12-12,F2F Morgan,,#N/A,46,46,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1980-01-16,F2F Morgan,,#N/A,47,47,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1980-01-30,F2F Morgan,,#N/A,45,49,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1980-02-13,F2F Morgan,,#N/A,46,47,#N/A,#N/A,#N/A,#N/A,4,#N/A,3,,,
1980-02-27,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1980-03-12,F2F Morgan,,#N/A,46,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1980-03-26,F2F Morgan,,#N/A,47,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1980-04-09,F2F Morgan,,#N/A,46,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1980-04-23,F2F Morgan,,#N/A,45,44,#N/A,#N/A,#N/A,#N/A,7,#N/A,4,,,
1980-05-07,F2F Morgan,,#N/A,45,46,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1980-06-04,F2F Morgan,,#N/A,46,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1980-06-18,F2F Morgan,,#N/A,44,45,#N/A,#N/A,#N/A,#N/A,7,#N/A,4,,,
1980-07-02,F2F Morgan,,#N/A,47,45,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1980-07-16,F2F Morgan,,#N/A,46,46,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1980-07-30,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1980-08-13,F2F Morgan,,#N/A,46,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1980-09-21,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1980-09-28,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1980-10-05,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1980-10-12,F2F Morgan,,#N/A,44.5,46.5,#N/A,#N/A,#N/A,#N/A,8.5,#N/A,0.5,,,
1980-10-28,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1980-11-26,F2F Morgan,,#N/A,48,44,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1980-12-10,F2F Morgan,,#N/A,45,45,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1981-01-14,F2F Morgan,,#N/A,45,46,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1981-01-28,F2F Morgan,,#N/A,47,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1981-02-11,F2F Morgan,,#N/A,48,44,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1981-02-25,F2F Morgan,,#N/A,47,45,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1981-03-11,F2F Morgan,,#N/A,47,44,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1981-03-25,F2F Morgan,,#N/A,46,44,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1981-04-08,F2F Morgan,,#N/A,47,43,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1981-04-22,F2F Morgan,,#N/A,47,43,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1981-05-03,F2F Morgan,,#N/A,44,44,#N/A,#N/A,#N/A,#N/A,9,#N/A,3,,,
1981-05-10,F2F Morgan,,#N/A,41,49,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1981-05-20,F2F Morgan,,#N/A,45,44,#N/A,#N/A,#N/A,#N/A,9,#N/A,2,,,
1981-06-03,F2F Morgan,,#N/A,41,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1981-06-17,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1981-07-01,F2F Morgan,,#N/A,42,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1981-07-15,F2F Morgan,,#N/A,41,48,#N/A,#N/A,#N/A,#N/A,8,#N/A,3,,,
1981-07-20,F2F Morgan,,#N/A,42,47,#N/A,#N/A,#N/A,#N/A,9,#N/A,2,,,
1981-08-12,F2F Morgan,,#N/A,39,49,#N/A,#N/A,#N/A,#N/A,9,#N/A,3,,,
1981-08-26,F2F Morgan,,#N/A,41,45,#N/A,#N/A,#N/A,#N/A,11,#N/A,3,,,
1981-09-07,F2F Morgan,,#N/A,38,50,#N/A,#N/A,#N/A,#N/A,9,#N/A,3,,,
1981-09-23,F2F Morgan,,#N/A,39,51,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1981-10-07,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1981-10-21,F2F Morgan,,#N/A,41,48,#N/A,#N/A,#N/A,#N/A,9,#N/A,2,,,
1981-11-04,F2F Morgan,,#N/A,41,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1981-11-18,F2F Morgan,,#N/A,41,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1981-12-02,F2F Morgan,,#N/A,41,47,#N/A,#N/A,#N/A,#N/A,9,#N/A,3,,,
1981-12-16,F2F Morgan,,#N/A,42,48,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1982-01-13,F2F Morgan,,#N/A,45,46,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1982-01-27,F2F Morgan,,#N/A,45,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1982-02-10,F2F Morgan,,#N/A,41,49,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1982-02-24,F2F Morgan,,#N/A,42,48,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1982-03-10,F2F Morgan,,#N/A,40,49,#N/A,#N/A,#N/A,#N/A,8,#N/A,3,,,
1982-03-24,F2F Morgan,,#N/A,38,52,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1982-04-07,F2F Morgan,,#N/A,40,51,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1982-04-21,F2F Morgan,,#N/A,41,51,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1982-05-05,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1982-05-19,F2F Morgan,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1982-06-02,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1982-06-16,F2F Morgan,,#N/A,45,47,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1982-06-30,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1982-07-14,F2F Morgan,,#N/A,44,49,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1982-07-30,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1982-08-11,F2F Morgan,,#N/A,42,47,#N/A,#N/A,#N/A,#N/A,8,#N/A,3,,,
1982-08-25,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1982-09-08,F2F Morgan,,#N/A,43,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1982-09-19,F2F Morgan,,#N/A,43,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1982-09-26,F2F Morgan,,#N/A,40,51,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1982-10-06,F2F Morgan,,#N/A,45,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1982-10-20,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1982-11-03,F2F Morgan,,#N/A,47,46,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1982-11-17,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1982-12-01,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1982-12-15,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-01-12,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1983-01-26,F2F Morgan,,#N/A,43,48,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1983-02-06,F2F Morgan,,#N/A,41,52,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-02-13,F2F Morgan,,#N/A,41,52,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-02-20,F2F Morgan,,#N/A,42,52,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1983-02-27,F2F Morgan,,#N/A,41,52,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1983-03-03,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1983-03-16,F2F Morgan,,#N/A,39,54,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1983-03-30,F2F Morgan,,#N/A,36,56,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-04-13,F2F Morgan,,#N/A,37,56,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-04-27,F2F Morgan,,#N/A,37,55,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-05-11,F2F Morgan,,#N/A,38,55,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-05-22,F2F Morgan,,#N/A,41,51,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-06-01,F2F Morgan,,#N/A,39,53,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-06-15,F2F Morgan,,#N/A,40,52,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-06-29,F2F Morgan,,#N/A,42,51,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-07-13,F2F Morgan,,#N/A,42,51,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-07-24,F2F Morgan,,#N/A,40,53,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1983-07-31,F2F Morgan,,#N/A,43,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1983-08-10,F2F Morgan,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-08-21,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-08-28,F2F Morgan,,#N/A,45,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-09-07,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-09-21,F2F Morgan,,#N/A,42,51,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-10-05,F2F Morgan,,#N/A,41,52,#N/A,#N/A,#N/A,#N/A,4,#N/A,3,,,
1983-10-19,F2F Morgan,,#N/A,42,51,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1983-11-02,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,4,#N/A,3,,,
1983-11-16,F2F Morgan,,#N/A,41,52,#N/A,#N/A,#N/A,#N/A,4,#N/A,3,,,
1983-11-30,F2F Morgan,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1983-12-14,F2F Morgan,,#N/A,41,51,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1984-01-11,F2F Morgan,,#N/A,39,54,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1984-01-25,F2F Morgan,,#N/A,37,57,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1984-02-08,F2F Morgan,,#N/A,37,57,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1984-02-22,F2F Morgan,,#N/A,40,54,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1984-03-07,F2F Morgan,,#N/A,39,55,#N/A,#N/A,#N/A,#N/A,5,#N/A,1,,,
1984-03-21,F2F Morgan,,#N/A,37,57,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1984-04-04,F2F Morgan,,#N/A,39,54,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1984-04-18,F2F Morgan,,#N/A,39,55,#N/A,#N/A,#N/A,#N/A,3,#N/A,3,,,
1984-05-02,F2F Morgan,,#N/A,39,55,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1984-05-16,F2F Morgan,,#N/A,39,54,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1984-05-30,F2F Morgan,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1984-06-13,F2F Morgan,,#N/A,40,53,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1984-06-27,F2F Morgan,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1984-07-11,F2F Morgan,,#N/A,42,51,#N/A,#N/A,#N/A,#N/A,4,#N/A,3,,,
1984-07-22,F2F Morgan,,#N/A,42,52,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1984-07-29,F2F Morgan,,#N/A,44,50,#N/A,#N/A,#N/A,#N/A,4,#N/A,2,,,
1984-08-08,F2F Morgan,,#N/A,42,51,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1984-08-22,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1984-09-05,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,4,,,
1984-09-16,F2F Morgan,,#N/A,42,51,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1984-09-23,F2F Morgan,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1984-09-30,F2F Morgan,,#N/A,37,55,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1984-10-07,F2F Morgan,,#N/A,37,55,#N/A,#N/A,#N/A,#N/A,5,#N/A,3,,,
1984-10-14,F2F Morgan,,#N/A,40,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,4,,,
1984-10-21,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,4,,,
1984-10-28,F2F Morgan,,#N/A,37,53,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1984-11-04,F2F Morgan,,#N/A,38,52,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1984-11-11,F2F Morgan,,#N/A,38,53,#N/A,#N/A,#N/A,#N/A,5,#N/A,4,,,
1984-11-18,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1984-11-25,F2F Morgan,,#N/A,40,51,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1984-12-12,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1985-01-16,F2F Morgan,,#N/A,43,48,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1985-01-30,F2F Morgan,,#N/A,41,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1985-02-10,F2F Morgan,,#N/A,47,43,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1985-02-17,F2F Morgan,,#N/A,42,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1985-02-27,F2F Morgan,,#N/A,46,46,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1985-03-13,F2F Morgan,,#N/A,45,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1985-03-27,F2F Morgan,,#N/A,46,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1985-04-10,F2F Morgan,,#N/A,46,48,#N/A,#N/A,#N/A,#N/A,5,#N/A,1,,,
1985-04-24,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1985-05-08,F2F Morgan,,#N/A,49,43,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1985-05-22,F2F Morgan,,#N/A,47,44,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1985-06-05,F2F Morgan,,#N/A,45,45,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1985-06-19,F2F Morgan,,#N/A,49,41,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1985-07-03,F2F Morgan,,#N/A,49,41,#N/A,#N/A,#N/A,#N/A,7,#N/A,3,,,
1985-07-17,F2F Morgan,,#N/A,48,44,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1985-07-31,F2F Morgan,,#N/A,47,44,#N/A,#N/A,#N/A,#N/A,8,#N/A,1,,,
1985-08-14,F2F Morgan,,#N/A,46,47,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1985-08-28,F2F Morgan,,#N/A,46,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1985-09-09,F2F Morgan,,#N/A,50,43,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1985-09-18,F2F Morgan,,#N/A,47,46,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1985-10-02,F2F Morgan,,#N/A,46,46,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1985-10-16,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1985-10-30,F2F Morgan,,#N/A,44,47,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1985-11-13,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1985-11-16,Newspoll,,#N/A,42,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1985-11-27,F2F Morgan,,#N/A,45,46,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1985-11-30,Newspoll,,#N/A,42,49,#N/A,#N/A,#N/A,#N/A,8,#N/A,1,56,35,
1985-12-11,F2F Morgan,,#N/A,43,48,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1985-12-14,Newspoll,,#N/A,45,48,#N/A,#N/A,#N/A,#N/A,7,#N/A,0,60,30,
1986-01-15,F2F Morgan,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,,,
1986-01-25,Newspoll,,#N/A,43,50,#N/A,#N/A,#N/A,#N/A,5,#N/A,2,62,32,
1986-01-29,F2F Morgan,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1986-02-12,F2F Morgan,,#N/A,46,48,#N/A,#N/A,#N/A,#N/A,5,#N/A,1,,,
1986-02-22,Newspoll,,#N/A,42,50,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,55,38,
1986-02-26,F2F Morgan,,#N/A,45,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,1,,,
1986-03-12,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1986-03-22,Newspoll,,#N/A,41,49,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,51,37,
1986-03-26,F2F Morgan,,#N/A,44,48,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1986-04-09,F2F Morgan,,#N/A,42,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1986-04-19,Newspoll,,#N/A,41,51,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,59,31,
1986-04-23,F2F Morgan,,#N/A,46,45,#N/A,#N/A,#N/A,#N/A,6,#N/A,3,,,
1986-05-07,F2F Morgan,,#N/A,42,48,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1986-05-17,Newspoll,,#N/A,45,45,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,52,38,
1986-05-21,F2F Morgan,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,6,#N/A,2,,,
1986-06-04,F2F Morgan,,#N/A,43,48,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1986-06-18,F2F Morgan,,#N/A,46,46,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,,,
1986-06-21,Newspoll,,#N/A,43,49,#N/A,#N/A,#N/A,#N/A,7,#N/A,1,50,43,
1986-07-02,F2F Morgan,,#N/A,43,48,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1986-07-16,F2F Morgan,,#N/A,47,44,#N/A,#N/A,#N/A,#N/A,7,#N/A,2,,,
1986-07-19,Newspoll,,#N/A,45,45,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,46,47,
1986-07-30,F2F Morgan,,#N/A,47,43,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1986-08-13,F2F Morgan,,#N/A,50,40,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1986-08-23,Newspoll,,#N/A,43,46,#N/A,#N/A,#N/A,#N/A,9,#N/A,2,50,43,
1986-08-24,F2F Morgan,,#N/A,46,43,#N/A,#N/A,#N/A,#N/A,9,#N/A,2,,,
1986-09-03,F2F Morgan,,#N/A,47,43,#N/A,#N/A,#N/A,#N/A,9,#N/A,1,,,
1986-09-17,F2F Morgan,,#N/A,48,42,#N/A,#N/A,#N/A,#N/A,8,#N/A,2,,,
1986-09-20,Newspoll,,#N/A,50,40,#N/A,#N/A,#N/A,#N/A,9,#N/A,1,43,51,
1986-10-01,F2F Morgan,,#N/A,48,41,#N/A,#N/A,#N/A,#N/A,8,#N/A,3,,,
